기관명,기관분류,의료기관분류,응급의료 권역,우편번호,시도,시군구,주소,dutyEmcls,dutyEmclsName,dutyName,dutyTel1,dutyTel3,hpid,phpid,rnum,위도,경도,dgidIdName,dutyEryn,dutyHano,dutyHayn,dutyTime1c,dutyTime1s,dutyTime2c,dutyTime2s,dutyTime3c,dutyTime3s,dutyTime4c,dutyTime4s,dutyTime5c,dutyTime5s,dutyTime6c,dutyTime6s,hpbdn,hperyn,hpgryn,hpnicuyn,hpopyn,hvec,hvgc,hvncc,hvoc,MKioskTy1,MKioskTy10,MKioskTy11,MKioskTy2,MKioskTy25,MKioskTy3,MKioskTy4,MKioskTy5,MKioskTy6,MKioskTy7,MKioskTy8,MKioskTy9,postCdn1,postCdn2,hpccuyn,hpcuyn,hvcc,hvccc,dutyInf,dutyMapimg,hpicuyn,hvicc,dutyTime7c,dutyTime7s,dutyTime8c,dutyTime8s
강남힐병원,병원,응급의료기관 외의 의료기관(응급의료시설),,8767,서울,관악구,"서울특별시 관악구 남부순환로 1449, 강남힐병원 (신림동)",G009,응급실운영신고기관,강남힐병원,02-853-4600,02-853-9100,A1100076,A1100076,2,37.4816513439454,126.911648078471,"가정의학과,내과,영상의학과,외과,응급의학과,정형외과",1,94,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,99,4,99,,2,,,,,,,,,,,,,,,,,087,67,,,,,,2호선 신대방역/난곡사거리 인근,,,,,,
강북으뜸병원,병원,응급의료기관 외의 의료기관(응급의료시설),,1170,서울,강북구,"서울특별시 강북구 도봉로 187, 지하1층, 2층~5층 (미아동)",G009,응급실운영신고기관,강북으뜸병원,02-986-0334,02-986-0334,A1121842,A1121842,1,37.6254205559935,127.026184524499,"가정의학과,내과,마취통증의학과,신경과,신경외과,영상의학과,정형외과",1,47,1,2000,0900,1800,0900,1800,0900,2000,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,011,70,,,,,"24시간 진료 정형외과 수술가능(골절, 수지접합등)",,,,,,,
강서케이병원,병원,응급의료기관 외의 의료기관(응급의료시설),,7718,서울,강서구,"서울특별시 강서구 가로공원로 187, 나누리강서병원 지1층~7층 (화곡동)",G009,응급실운영신고기관,강서케이병원,02-1833-7530,02-6905-8585,A1117285,A1117285,1,37.5373576230977,126.836699017573,"내과,마취통증의학과,신경외과,영상의학과,정형외과",1,70,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,077,18,,,,,"강서케이병원은 응급의료기관 외의 의료기관(응급의료시설)으로 24시간 365일 응급실 운영. 야간, 공휴일에도 골절, 외상, 관절, 척추 질환의 응급 진료 및 수술이 가능합니다. 
골절, 외상, 관절, 척추 질환을 전문으로 하며  3.0T MRI, 1.5T MRI, CT, X-ray, 초음파 등 전문 진단 장비를 갖추고 있습니다.",가로공원 사거리,,,,,,
계명대학교경주동산병원,병원,응급의료기관 외의 의료기관(응급의료시설),,38144,경북,경주시,경상북도 경주시 봉황로 65 (서부동),G009,응급실운영신고기관,계명대학교경주동산병원,054-770-9500,054-770-9420,A2700097,A2700097,1,35.84545696334947,129.20964031186756,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,신경과,신경외과,영상의학과,외과,이비인후과,정형외과,진단검사의학과",1,98,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,103,10,99,,2,17,38,0,3,,,,,,,,,,,,,381,44,,,0,0,"진료과목 : 비뇨의학과,내과, 외과, 신경과,신경외과,산부인과,정형외과, 이비인후과,가정의학과, 영상의학과, 진단검사의학과, 마취통증의학과 (현재 운영중인 진료과)
야간 진료 가능(24시간 진료가능)",,4,10,2400,0000,2400,0000
광주열린병원,병원,응급의료기관 외의 의료기관(응급의료시설),,62431,광주,광산구,광주광역시 광산구 송도로 271 (송정동),G009,응급실운영신고기관,광주열린병원,062-610-9000,062-610-9119,A1500043,A1500043,5,35.13768234340966,126.79889471288638,"내과,마취통증의학과,산부인과,신경과,신경외과,영상의학과,외과,정형외과",1,179,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,179,10,179,,2,6,80,0,2,,,,,,,,,,,,,624,31,,,0,0,,,,0,,,,
굿모닝병원,병원,응급의료기관 외의 의료기관(응급의료시설),,44722,울산,남구,울산광역시 남구 삼산로 110 (달동),G009,응급실운영신고기관,굿모닝병원,052-259-9000,052-259-9119,A1700010,A1700010,2,35.535010719916684,129.31995893362847,"내과,마취통증의학과,성형외과,신경과,신경외과,영상의학과,외과,응급의학과,정형외과,조산원",1,201,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,205,10,205,,4,5,11,,2,N,N,N,N,N,N,N,N,N,N,N,N,447,22,,,,,24시간응급진료,,,,,,,
나은필병원,병원,응급의료기관 외의 의료기관(응급의료시설),,31124,충남,천안시,"충청남도 천안시 동남구 만남로 64, 1층일부,4~9층 (신부동)",G009,응급실운영신고기관,나은필병원,041-417-0001,041-417-1191,A2402812,A2402812,1,36.8191502671463,127.159326385319,"내과,마취통증의학과,성형외과,영상의학과,재활의학과,정형외과",1,170,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,,,,,,,,,,,,,,,,311,24,,,,,"수부외과, 365일 24시간 진료 및 수술
* 3.0T MRI / AI기반 CT 등 대학병원급 최첨단 의료장비",,,,1800,0900,,
대전화병원,병원,응급의료기관 외의 의료기관(응급의료시설),,34617,대전,동구,대전광역시 동구 동대전로 39 (신안동),G009,응급실운영신고기관,대전화병원,042-620-7575,070-7609-3531,A1600014,A1600014,2,36.328994974921144,127.43918933617724,"내과,마취통증의학과,영상의학과,외과,응급의학과,정형외과,흉부외과",1,67,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,106,10,97,,2,10,51,0,2,,,,,,,,,,,,,346,17,,,0,0,화상전문,,,0,,,,
더조은병원,병원,응급의료기관 외의 의료기관(응급의료시설),,52941,경남,고성군,경상남도 고성군 고성읍 동외로 142,G009,응급실운영신고기관,더조은병원,055-672-1111,055-804-8888,A2803447,A2803447,2,34.97372179164495,128.3262148441529,"내과,소아청소년과,신경외과,외과,정형외과",1,112,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,529,41,,,,,응급실 운영(24시간),,,,,,,
동두천중앙성모병원,병원,응급의료기관 외의 의료기관(응급의료시설),,11326,경기,동두천시,경기도 동두천시 동광로 53 (생연동),G009,응급실운영신고기관,동두천중앙성모병원,031-863-0550,031-863-1339,A2100135,A2100135,1,37.90888404022765,127.05398051509534,"가정의학과,내과,마취통증의학과,비뇨기과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,정형외과,피부과",1,185,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1430,0900,182,10,182,0,3,2,32,0,3,,,,,,,,,,,,,113,26,0,0,0,0,,중앙시장 앞. 문화극장 사거리에서 중앙시장 쪽으로,0,0,2400,0000,2400,0000
동안산병원,병원,응급의료기관 외의 의료기관(응급의료시설),,15274,경기,안산시,경기도 안산시 상록구 월피로 88 (월피동),G009,응급실운영신고기관,동안산병원,031-410-1116,031-413-1116,A2100162,A2100162,4,37.3356927564414,126.852680642321,"내과,마취통증의학과,비뇨기과,소아청소년과,신경과,신경외과,영상의학과,외과,정형외과,피부과",1,116,1,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,138,10,138,0,2,8,34,0,2,,,,,,,,,,,,,152,74,0,0,0,0,24시간응급실운영,,10,2,2400,0000,2400,0000
매듭병원,병원,응급의료기관 외의 의료기관(응급의료시설),,16687,경기,수원시,"경기도 수원시 영통구 태장로 68, 매듭병원 (망포동)",G009,응급실운영신고기관,매듭병원,031-1800-9909,031-546-0030,A2119276,A2119276,3,37.2389316890871,127.05354381098,"내과,마취통증의학과,신경외과,영상의학과,응급의학과,재활의학과,정형외과",1,79,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,166,87,,,,,"환자 한분 한분과의 인연을 소중히 생각하는 매듭이 되겠습니다.
편안하고 안전한 진료를 위해 협력하는 매듭이 되겠습니다.
행복한 일상으로 회복할 수 있도록 아픔을 해결하는 매듭이 되겠습니다.",,,,,,,
메가병원,병원,응급의료기관 외의 의료기관(응급의료시설),,51004,경남,김해시,경상남도 김해시 계동로 237 (대청동),G009,응급실운영신고기관,메가병원,055-903-9000,055-903-9079,A2800063,A2800063,2,35.19136230343627,128.80394805433366,"내과,마취통증의학과,소아청소년과,신경과,신경외과,영상의학과,외과,재활의학과,정형외과,진단검사의학과",1,209,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1250,0900,,,,,,,,,,,,,,,,,,,,,,510,04,,,,,24시간 응급실 운영(응급의료시설),,,,,,1250,0900
무척조은병원,병원,응급의료기관 외의 의료기관(응급의료시설),,10816,경기,파주시,경기도 파주시 문산읍 방촌로 1675-20,G009,응급실운영신고기관,무척조은병원,031-954-1400,031-954-1400,A2100083,A2100083,3,37.86396621605936,126.78097787974224,"가정의학과,내과,마취통증의학과,비뇨기과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정형외과,피부과",1,109,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,,,,,,,,,,,,,,,,,,108,16,,,,,"일요일,공휴일 응급실만운영/관절수술전문병원,건강검진센터운영","당동주공 4단지 - 뚱발프라자 사이에 위치.
주변시설 : 문산고등학교, 파주전기초자, 홈필러스 등등..",,,,,,
문산중앙병원,병원,응급의료기관 외의 의료기관(응급의료시설),,10823,경기,파주시,"경기도 파주시 문산읍 문향로39번길 53, 문산중앙병원",G009,응급실운영신고기관,문산중앙병원,031-950-9000,031-950-9099,A2100130,A2100130,4,37.85424810677575,126.78322857702757,"내과,마취통증의학과,성형외과,신경외과,영상의학과,정형외과,피부과",1,99,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,87,10,15,,2,10,52,0,2,,,,,,,,,,,,,108,23,,,0,0,"*응급실은 연중무휴 24시간 진료*
*점심시간(월~금): 13:00 ~ 14:00*",,,0,2400,0000,2400,0000
바른마디병원,병원,응급의료기관 외의 의료기관(응급의료시설),,13182,경기,성남시,경기도 성남시 중원구 광명로 330 (금광동),G009,응급실운영신고기관,바른마디병원,031-735-9110,,A2106200,A2106200,3,37.445269636513494,127.16256645920153,"가정의학과,내과,마취통증의학과,성형외과,신경과,신경외과,영상의학과,외과,재활의학과,정형외과,진단검사의학과",2,82,1,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,,,,,,,,,,,,,,,,,,131,82,,,,,"관절.척추센터/뇌신경센터/내과검진센터 운영, 24시간 응급실 운영, 간호간병통합서비스 제공",,,,,,,
바른병원,병원,응급의료기관 외의 의료기관(응급의료시설),,17381,경기,이천시,"경기도 이천시 경충대로 2543, 바른병원 (진리동)",G009,응급실운영신고기관,바른병원,031-630-0300,031-630-0399,A2100180,A2100180,2,37.27373314023728,127.45038927398872,"내과,마취통증의학과,신경외과,영상의학과,외과,재활의학과,정형외과",1,60,1,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,,,,,,,,,,,,,,,,,,,,,,173,81,,,,,,,,,2400,0000,2400,0000
본바른병원,병원,응급의료기관 외의 의료기관(응급의료시설),,50611,경남,양산시,"경상남도 양산시 물금읍 청운로 343, 양산바른빌딩 1층일부, 4층~10층",G009,응급실운영신고기관,본바른병원,055-785-3117,055-785-3117,A2803867,A2803867,2,35.3269948206,129.0152648627,"내과,마취통증의학과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,정형외과,흉부외과",1,186,1,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,,,,,,,,,,,,,,,,,,,,,,506,11,,,,,응급실운영/미세접합 진료가능(문의),,,,,,1230,0900
봉화해성병원,병원,응급의료기관 외의 의료기관(응급의료시설),,36239,경북,봉화군,경상북도 봉화군 봉화읍 보밑길 3,G009,응급실운영신고기관,봉화해성병원,054-673-1331,054-679-1331,A2700071,A2700071,1,36.89170700324608,128.73350079244224,"내과,마취통증의학과,외과,정형외과",1,99,1,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,100,10,93,,1,9,40,,1,,,,,,,,,,,,,362,39,,,,,"렌즈제거 불가 / 일반+ 생애 1,2차, 위암, 유방암, 대장암, 간암 검진","중앙고속도로 이용
봉화군청 근처에 위치",,,2400,0000,2400,0000
빌리브세웅병원,병원,응급의료기관 외의 의료기관(응급의료시설),,47795,부산,동래구,부산광역시 동래구 충렬대로 455 (안락동),G009,응급실운영신고기관,빌리브세웅병원,051-500-1100,051-500-1119,A1206845,A1206845,3,35.195932829913,129.108211921917,"가정의학과,내과,마취통증의학과,성형외과,소아청소년과,신경과,신경외과,영상의학과,외과,이비인후과,정형외과,피부과",1,238,1,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,477,95,,,,,,,,,,,,
사랑의병원,병원,응급의료기관 외의 의료기관(응급의료시설),,8789,서울,관악구,"서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동, )",G009,응급실운영신고기관,사랑의병원,02-880-0114,02-880-0119,A1100148,A1100148,3,37.4796247835746,126.956285774259,"가정의학과,내과,마취통증의학과,신경과,신경외과,영상의학과,외과,정형외과",1,74,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,78,6,68,,1,,,,,,,,,,,,,,,,,087,89,,,,,"건강검진실/인공신장실 운영
보훈위탁병원
자보/산재 지정병원",2호선 서울대입구역 1번출구 200m,,,,,,
새금산병원,병원,응급의료기관 외의 의료기관(응급의료시설),,32738,충남,금산군,충청남도 금산군 금산읍 비단로 183,G009,응급실운영신고기관,새금산병원,041-754-8272,041-754-8053,A2400019,A2400019,1,36.10403152848004,127.49620122672218,"내과,마취통증의학과,소아청소년과,신경외과,외과,응급의학과,재활의학과,정형외과",1,78,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,79,10,79,,1,,,,,,,,,,,,,,,,,327,38,,,,,,금산 동초등학교 옆,,,,,,
서울현대병원,병원,응급의료기관 외의 의료기관(응급의료시설),,1056,서울,강북구,"서울특별시 강북구 도봉로 374 (번동, 서울현대병원)",G009,응급실운영신고기관,서울현대병원,02-1588-6853,02-902-9119,A1100172,A1100172,2,37.6402559204261,127.028504374531,"가정의학과,내과,마취통증의학과,신경과,신경외과,영상의학과,외과,정형외과",1,183,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,127,10,134,,3,10,16,,3,,,,,,,,,,,,,010,56,,,,,"24시간 응급진료 및 응급수술하며. 특히 상하지절단 접헙수술, 힘줄, 혈관,신경절단접합 수술, 골절 및 탈구수술 및 정복, 어깨 및 슬관절,.고관절.기타관절의 인공관절수술, 척추체골절 및 디스크파열 수술, 맹장.탈장.담석등 복강경수술,  기타 MRI.CT.초음파.위대장내시경등 검사.",4호선 수유역 1번 출구(강북구청 사거리),9,3,,,,
성모윌병원,병원,응급의료기관 외의 의료기관(응급의료시설),,13313,경기,성남시,"경기도 성남시 수정구 성남대로 1171, 삼성화재빌딩 1층일부, 2~9층 (수진동)",G009,응급실운영신고기관,성모윌병원,031-751-2075,1833-5001,A2115807,A2115807,7,37.4344473895,127.1282853418,"가정의학과,내과,마취통증의학과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,정형외과,진단검사의학과",1,120,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,133,13,,,,,,,,,,,,
성심중앙병원,병원,응급의료기관 외의 의료기관(응급의료시설),,17936,경기,평택시,"경기도 평택시 안중읍 안현로서6길 16, 성심중앙병원",G009,응급실운영신고기관,성심중앙병원,031-681-1119,031-681-1119,A2100255,A2100255,1,36.9840021910249,126.92773248728593,"가정의학과,내과,비뇨기과,소아청소년과,영상의학과,외과,정형외과",1,88,1,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,88,10,88,0,2,8,32,0,2,,,,,,,,,,,,,179,36,0,0,0,0,,,0,0,,,,
성주무강병원,병원,응급의료기관 외의 의료기관(응급의료시설),,40026,경북,성주군,경상북도 성주군 성주읍 성주읍3길 5-3,G009,응급실운영신고기관,성주무강병원,054-932-1212,054-932-1909,A2700030,A2700030,1,35.91869489182473,128.28669967111344,"가정의학과,내과,마취통증의학과,소아청소년과,영상의학과,외과,재활의학과,정형외과",1,55,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,55,6,55,,1,8,49,,1,N,N,N,N,N,N,N,N,N,N,N,N,400,26,,,,,,,,,,,,
세웅병원,병원,응급의료기관 외의 의료기관(응급의료시설),,46327,부산,금정구,부산광역시 금정구 서동로 162 (서동),G009,응급실운영신고기관,세웅병원,051-500-9700,051-500-9671,A1200081,A1200081,1,35.214424760113644,129.10408278932294,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,신경과,영상의학과,외과,정형외과",1,228,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,250,10,228,0,3,9,50,,2,,,,,,,,,,,,,463,27,0,0,,,응급진료가능(24시간)/응급진료전화: 051-500-9671,버스정류장: 서동2동 공영주차장 옆,10,5,,,,
세일병원,병원,응급의료기관 외의 의료기관(응급의료시설),,48792,부산,동구,"부산광역시 동구 중앙대로 317 (초량동, 세일병원)",G009,응급실운영신고기관,세일병원,051-464-8110,051-460-5277,A1200111,A1200111,1,35.12484866424028,129.0445941872797,"내과,마취통증의학과,영상의학과,재활의학과,정형외과",1,127,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,487,92,,,,,,1호선 부산진역 1번 출구,,,,,,
송정사랑병원,병원,응급의료기관 외의 의료기관(응급의료시설),,62441,광주,광산구,"광주광역시 광산구 송도로 232 (송정동, 송정사랑병원)",G009,응급실운영신고기관,송정사랑병원,062-949-9000,062-949-9119,A1500071,A1500071,6,35.13421179794,126.79736841847565,"내과,마취통증의학과,비뇨기과,신경외과,영상의학과,외과,정형외과",1,148,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,147,11,147,,3,11,29,,3,,,,,,,,,,,,,624,41,,,,,,,,,,,,
수원중앙병원,병원,응급의료기관 외의 의료기관(응급의료시설),,16565,경기,수원시,경기도 수원시 권선구 권선로 654 (권선동),G009,응급실운영신고기관,수원중앙병원,031-229-9777,031-229-9888,A2100206,A2100206,4,37.259913344591446,127.0228408488501,"내과,마취통증의학과,비뇨기과,산부인과,성형외과,안과,영상의학과,외과,정신건강의학과,정형외과,치과,피부과,한방내과",1,272,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,217,10,210,0,3,9,34,0,3,,,,,,,,,,,,,165,65,0,0,0,0,"혈액투석, CT,MRI 가능",,0,0,,,,
시영의료재단영동병원,병원,응급의료기관 외의 의료기관(응급의료시설),,52017,경남,함안군,경상남도 함안군 칠원읍 용산2길 45-13,G009,응급실운영신고기관,시영의료재단영동병원,055-586-2000,055-586-2000,A2800138,A2800138,1,35.308982637512486,128.51554361153526,"가정의학과,내과,마취통증의학과,소아청소년과,신경과,신경외과,영상의학과,외과,이비인후과,재활의학과,정형외과",1,71,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,520,17,,,,,간단한 야간진료 가능,칠원면 소재 종합사회복지관 근처,,,,,,
신촌연세병원,병원,응급의료기관 외의 의료기관(응급의료시설),,4094,서울,마포구,"서울특별시 마포구 서강로 110, 지2층~6층 (신수동)",G009,응급실운영신고기관,신촌연세병원,02-337-7582,02-337-7582,A1100063,A1100063,1,37.5525892651719,126.933734666413,"가정의학과,내과,마취통증의학과,비뇨기과,성형외과,소아청소년과,신경과,신경외과,영상의학과,외과,정형외과,진단검사의학과,피부과",1,129,1,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,175,6,175,,5,,,,,,,,,,,,,,,,,040,94,,,,,"신촌 로터리 위치
절단,혈관,신경 등
미세수지 접합 수술 잘함.
24시간 365일 응급실 운영",,5,,,,,
양주예쓰병원,병원,응급의료기관 외의 의료기관(응급의료시설),,11451,경기,양주시,경기도 양주시 회정로 103 (덕정동),G009,응급실운영신고기관,양주예쓰병원,031-825-5000,031-825-1119,A2100134,A2100134,2,37.83756356362081,127.06463890111564,"가정의학과,내과,마취통증의학과,병리과,소아청소년과,신경과,신경외과,외과,응급의학과,이비인후과,재활의학과,정형외과,피부과",1,132,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,132,10,133,,2,9,67,,1,,,,,,,,,,,,,114,51,,,,,,주공아파트5단지 길건너편,,,2400,0000,2400,0000
에이치제이매그놀리아국제병원,병원,응급의료기관 외의 의료기관(응급의료시설),,12461,경기,가평군,경기도 가평군 설악면 미사리로 267-177,G009,응급실운영신고기관,에이치제이매그놀리아국제병원,031-589-4300,031-589-4465,A2100282,A2100282,1,37.69104512763415,127.52141322182567,"가정의학과,내과,마취통증의학과,산부인과,성형외과,신경과,영상의학과,외과,재활의학과,정신건강의학과,정형외과",1,99,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,5,167,,3,5,82,,3,,,,,,,,,,,,,124,61,,,,,,,,,,,,
여수한국병원,병원,응급의료기관 외의 의료기관(응급의료시설),,59684,전남,여수시,전라남도 여수시 여천체육공원길 10 (신기동),G009,응급실운영신고기관,여수한국병원,061-689-9000,061-689-9119,A2601742,A2601742,2,34.761243178966986,127.67509537253795,"내과,마취통증의학과,산부인과,신경외과,영상의학과,외과,정형외과",1,225,1,1730,0830,1730,0900,1730,0900,1730,0900,1730,0900,1230,0830,,10,260,,3,10,63,,3,,,,,,,,,,,,,596,84,,,0,,"혈관전문병원
응급실 24시간 연중무휴 운영
응급실 : 061-689-9119
진료예약 : 061-689-9222",여수시 신기동 신기초등학교 옆,,,,,,
연세새로운병원,병원,응급의료기관 외의 의료기관(응급의료시설),,12626,경기,여주시,경기도 여주시 영릉로 22 (창동),G009,응급실운영신고기관,연세새로운병원,031-885-7582,031-885-7582,A2100173,A2100173,2,37.289871650589454,127.63287952191527,"가정의학과,내과,마취통증의학과,신경외과,영상의학과,재활의학과,정형외과",1,94,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,,,,,,,,,,,,,,,,,,126,26,,,,,"고관절,인공관절 수술 / 무릎,어깨 관절경수술
척추 시술,수술 / 봉합,화상처치
위,대장 내시경 / 재활치료  / 도수치료 / 종합검진 / 국가건강검진 / MRI.CT촬영",터미널맞은편 우체국 뒤,,,2400,0000,2400,0000
영주자인병원,병원,응급의료기관 외의 의료기관(응급의료시설),,36136,경북,영주시,경상북도 영주시 대동로31번길 9 (가흥동),G009,응급실운영신고기관,영주자인병원,054-633-1131,,A2700020,A2700020,2,36.815947445861305,128.60561041705353,"가정의학과,내과,마취통증의학과,신경과,영상의학과,외과,정형외과,피부과",2,192,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,361,36,,,,,응급의료시설 지정(24.01.23.),,,,,,,
예산명지병원,병원,응급의료기관 외의 의료기관(응급의료시설),,32423,충남,예산군,충청남도 예산군 예산읍 신례원로 26,G009,응급실운영신고기관,예산명지병원,041-335-2255,041-335-5166,A2400015,A2400015,1,36.71373026149238,126.83416958942115,"내과,마취통증의학과,신경외과,영상의학과,외과,정형외과,조산원",1,160,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,176,10,152,,2,10,86,,2,,,,,,,,,,,,,324,23,,,,,"국가유공자위탁병원/척추,관절전문병원/응급실 토요일, 공휴일도 진료가능/5대암검진,건강검진,특수검진,적성검사",,10,2,,,,
오창중앙병원,병원,응급의료기관 외의 의료기관(응급의료시설),,28125,충북,청주시,충청북도 청주시 청원구 오창읍 중부로 683,G009,응급실운영신고기관,오창중앙병원,043-218-0119,043-218-0119,A2300021,A2300021,1,36.70680258158961,127.42965176665307,"가정의학과,외과,흉부외과",1,77,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,71,5,77,,1,5,38,,0,,,,,,,,,,,,,281,25,,,,,응급실에서 12개월이상부터 소아진료 가능-방문전 전화 확인 필요,,,,,,,
온누리병원,병원,응급의료기관 외의 의료기관(응급의료시설),,15217,경기,안산시,경기도 안산시 단원구 선부로 201 (선부동),G009,응급실운영신고기관,온누리병원,031-412-2200,031-412-2222,A2100197,A2100197,5,37.34182861904807,126.8175567728982,"내과,마취통증의학과,소아청소년과,신경과,영상의학과,외과,정형외과",1,122,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,,,,,,,,,,,,,,,,,,152,17,,,,,,와동체육공원 마주보고 있음,,,2400,0000,2400,0000
원병원,병원,응급의료기관 외의 의료기관(응급의료시설),,12179,경기,남양주시,경기도 남양주시 화도읍 경춘로 1943-16,G009,응급실운영신고기관,원병원,031-590-3114,031-5903-1189,A2100208,A2100208,3,37.651957172510606,127.30437739416751,"가정의학과,내과,마취통증의학과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,정형외과,진단검사의학과",1,151,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,151,10,151,0,1,2,59,0,2,,,,,,,,,,,,,121,79,0,0,0,0,,마석기독병원 근처,10,7,,,,
원주성모병원,병원,응급의료기관 외의 의료기관(응급의료시설),,26309,강원,원주시,강원특별자치도 원주시 소초면 치악로 2473,G009,응급실운영신고기관,원주성모병원,033-741-5000,033-741-5119,A2200030,A2200030,3,37.39364611118348,127.9845808143955,"가정의학과,내과,산부인과,신경외과,영상의학과,외과,재활의학과,정형외과,진단검사의학과",1,240,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,0,212,0,,,,,,,,,,,,,,,,,,263,09,,,,,,흥양삼거리에서 소초방향으로 약1Km 지점,0,,,,,
윤서병원,병원,응급의료기관 외의 의료기관(응급의료시설),,11918,경기,구리시,경기도 구리시 건원대로 47 (인창동),G009,응급실운영신고기관,윤서병원,031-553-6650,031-564-2222,A2100116,A2100116,1,37.60519852568096,127.13961137900537,"내과,마취통증의학과,비뇨기과,성형외과,소아청소년과,신경과,신경외과,영상의학과,외과,이비인후과,재활의학과,정형외과,진단검사의학과,피부과",1,218,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1430,0900,,,,,,,,,,,,,,,,,,,,,,119,18,,,,,,구리역 근처,,,,,,
은평연세병원,병원,응급의료기관 외의 의료기관(응급의료시설),,3334,서울,은평구,서울특별시 은평구 연서로 177 (갈현동),G009,응급실운영신고기관,은평연세병원,02-388-8114,02-388-0119,A1100152,A1100152,2,37.6146922208583,126.917472218592,"가정의학과,내과,마취통증의학과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,정형외과,진단검사의학과",1,73,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,73,6,,,4,6,,,4,,,,,,,,,,,,,033,34,,,,,"갑상선,유방,치질,하지정맥류 전문","6호선 구산역 4번출구, 3,6호선 연신내역 6번 출구",,,,,,
